,lat,long,people,weekend_mean,workdays_mean,day_mean,night_mean,metro,metro_dist
683,"(55.706, 55.708]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.005041686225853148
684,"(55.708, 55.711]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.023449063094288475
685,"(55.708, 55.711]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Минская,0.026941947962242026
686,"(55.708, 55.711]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.027041039181218234
687,"(55.708, 55.711]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.0216780488051835
688,"(55.708, 55.711]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.018472622986465972
689,"(55.708, 55.711]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.018028804730212636
690,"(55.708, 55.711]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.014133234484721393
691,"(55.708, 55.711]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.006669581471131364
692,"(55.708, 55.711]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.001310845910093238
693,"(55.708, 55.711]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.0084530063882601
694,"(55.708, 55.711]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.012987255291246507
695,"(55.708, 55.711]","(37.578, 37.586]",82.08572354266582,77.33385897013613,83.9864693716777,79.04587123634741,91.20528046162102,Ленинский проспект,0.005578422716143877
696,"(55.708, 55.711]","(37.586, 37.593]",125.21726446282983,111.85090488215486,130.56380829509993,125.75745445765287,123.59669447836113,Ленинский проспект,0.0024634934544216255
697,"(55.708, 55.711]","(37.593, 37.601]",101.60349285547554,94.58069196428572,104.41261321195148,102.58969356261022,98.64489073407142,Ленинский проспект,0.009670511878901493
698,"(55.708, 55.711]","(37.601, 37.608]",22.500608224628703,17.535510371030938,24.48664736606782,22.110198110725225,23.671838566339172,Шаболовская,0.009982509704479023
699,"(55.708, 55.711]","(37.608, 37.616]",17.58971831920337,13.818360276433893,19.098261536311167,17.53291454390796,17.76012964508959,Шаболовская,0.010190706550576443
700,"(55.708, 55.711]","(37.616, 37.624]",80.93226552196977,74.18213574975415,83.63231743085602,79.69896473308194,84.63216788863328,Тульская,0.0026457702092146473
701,"(55.708, 55.711]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Тульская,0.0049244390543484
702,"(55.708, 55.711]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Тульская,0.012409677675111615
703,"(55.708, 55.711]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.01614888541045748
704,"(55.708, 55.711]","(37.646, 37.654]",66.84883078231293,48.75424107142857,74.08666666666669,68.30473985890653,62.481103552532126,Автозаводская,0.008708415470102744
705,"(55.708, 55.711]","(37.654, 37.661]",76.63654808963463,67.08605243954531,80.45674634967037,77.43822407497379,74.2315201336171,Автозаводская,0.0018402445489705047
706,"(55.708, 55.711]","(37.661, 37.669]",24.101224244044328,21.368118546664707,25.194466522996183,24.003695169895906,24.393811466489648,Автозаводская,0.006590637298470696
707,"(55.708, 55.711]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.011143879441195966
708,"(55.708, 55.711]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.006572313139219151
709,"(55.708, 55.711]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.004821337988563042
710,"(55.708, 55.711]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01076082245927225
711,"(55.708, 55.711]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.017912155090887404
712,"(55.708, 55.711]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.022820019719538693
713,"(55.708, 55.711]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.014820030364341645
714,"(55.708, 55.711]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.007320061475158803
715,"(55.708, 55.711]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.00018248287590963102
716,"(55.708, 55.711]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.007680058593519963
717,"(55.708, 55.711]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.015180029644240693
718,"(55.708, 55.711]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.012946760212503005
719,"(55.708, 55.711]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.006333924533806503
720,"(55.711, 55.714]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.02065358467675597
721,"(55.711, 55.714]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Минская,0.024547516371318797
722,"(55.711, 55.714]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.024100223276974902
723,"(55.711, 55.714]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.02420573898892459
724,"(55.711, 55.714]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.02138265184676908
725,"(55.711, 55.714]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.021000423805251255
726,"(55.711, 55.714]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.014248660182630334
727,"(55.711, 55.714]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.006910811602121411
728,"(55.711, 55.714]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.002234796858769332
729,"(55.711, 55.714]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.008644612021364705
730,"(55.711, 55.714]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.013623098032384828
731,"(55.711, 55.714]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.006931002813442437
732,"(55.711, 55.714]","(37.586, 37.593]",181.57789456060203,170.35332341269842,186.06772301976346,178.75273627969707,190.0533694033168,Ленинский проспект,0.004794663700400179
733,"(55.711, 55.714]","(37.593, 37.601]",19.922016095340325,20.082309238032924,19.85789883826329,19.006604370537215,22.668251269749643,Ленинский проспект,0.010508986630495437
734,"(55.711, 55.714]","(37.601, 37.608]",54.669982922854395,51.388948417364,55.98239672505056,56.52227827662202,49.113096861551504,Шаболовская,0.007245032781155022
735,"(55.711, 55.714]","(37.608, 37.616]",32.43694162711801,29.3490992682444,33.672078570667466,32.36405292457031,32.6556077347611,Шаболовская,0.007529309397279051
736,"(55.711, 55.714]","(37.616, 37.624]",73.06842888324772,68.551792380325,74.8750834844168,72.92619761925319,73.49512267523139,Тульская,0.004352022518319935
737,"(55.711, 55.714]","(37.624, 37.631]",28.26386999244142,20.100942460317462,31.529041005291,25.869668052406144,35.44647581254725,Тульская,0.006015820808500519
738,"(55.711, 55.714]","(37.631, 37.639]",66.0420209750567,69.53107638888888,64.64639880952383,66.33410493827161,65.16576908541194,Тульская,0.012881773946167496
739,"(55.711, 55.714]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.01669510407275472
740,"(55.711, 55.714]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.00968382672294118
741,"(55.711, 55.714]","(37.654, 37.661]",35.92570543466026,28.631164148351644,38.8435219491837,36.619850718065,33.843269584446055,Автозаводская,0.0046180623642433204
742,"(55.711, 55.714]","(37.661, 37.669]",40.045217232280045,36.350433976786796,41.52313053447735,39.94969006830586,40.33179872420264,Автозаводская,0.007834315541259369
743,"(55.711, 55.714]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.008473136904354786
744,"(55.711, 55.714]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.007862509077890885
745,"(55.711, 55.714]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.007567383960123349
746,"(55.711, 55.714]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.012239906045388957
747,"(55.711, 55.714]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.018733459370869468
748,"(55.711, 55.714]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.023020280189436224
749,"(55.711, 55.714]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.015126575950955443
750,"(55.711, 55.714]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.00792232920296293
751,"(55.711, 55.714]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.003035341825892998
752,"(55.711, 55.714]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.008256106830699021
753,"(55.711, 55.714]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.015479447664566118
754,"(55.711, 55.714]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.014204175442455643
755,"(55.711, 55.714]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.008617342977969778
756,"(55.714, 55.717]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.0179243566132773
757,"(55.714, 55.717]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.021922175120184084
758,"(55.714, 55.717]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.02110608353058499
759,"(55.714, 55.717]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.02306535848410209
760,"(55.714, 55.717]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.0243145594243483
761,"(55.714, 55.717]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.022182545322845647
762,"(55.714, 55.717]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.01497665907337259
763,"(55.714, 55.717]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.008308749424550867
764,"(55.714, 55.717]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.005125457735648958
765,"(55.714, 55.717]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Cпортивная,0.008607078482268648
766,"(55.714, 55.717]","(37.571, 37.578]",68.7817417939398,72.29813988095238,67.3751825591348,70.35671768707479,64.05681411453469,Cпортивная,0.01238070272641962
767,"(55.714, 55.717]","(37.578, 37.586]",45.492487352847135,55.14493856837608,41.63150686663555,47.10311004031243,40.66061929045122,Ленинский проспект,0.00910817215471388
768,"(55.714, 55.717]","(37.586, 37.593]",287.01812169312166,281.75677083333335,289.122662037037,275.3798721340388,321.93287037037044,Ленинский проспект,0.007609783176930434
769,"(55.714, 55.717]","(37.593, 37.601]",38.2766579239924,32.52254342633514,40.57830372305532,37.45298402098558,40.74767963301286,Шаболовская,0.011473033600578914
770,"(55.714, 55.717]","(37.601, 37.608]",54.81558717987119,45.72772198434593,58.450733258081286,54.121601805108995,56.89754330415771,Шаболовская,0.004830165628630685
771,"(55.714, 55.717]","(37.608, 37.616]",17.137901898176775,12.82541275416006,18.86289755578345,16.24776594878545,19.808309746350762,Шаболовская,0.005246951495863957
772,"(55.714, 55.717]","(37.616, 37.624]",29.155740302936724,26.54146682612332,30.201449693662084,28.434269927927232,31.320151427965193,Тульская,0.00699143046879258
773,"(55.714, 55.717]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Тульская,0.008132041564083725
774,"(55.714, 55.717]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Тульская,0.013995717202064249
775,"(55.714, 55.717]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Павелецкая,0.017039495297688827
776,"(55.714, 55.717]","(37.646, 37.654]",115.00380291005293,89.7829365079365,125.09214947089949,109.95376669186192,130.15391156462582,Автозаводская,0.011389315168173021
777,"(55.714, 55.717]","(37.654, 37.661]",34.42629718554089,31.268030753968247,35.68960375816994,34.99620338876291,32.71657857587479,Автозаводская,0.007567463247354884
778,"(55.714, 55.717]","(37.661, 37.669]",27.222625342135018,23.48498549132191,28.71768128246028,26.560953788416395,29.20764000329093,Автозаводская,0.009864912569305639
779,"(55.714, 55.717]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.006115721461934744
780,"(55.714, 55.717]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.005237084016888293
781,"(55.714, 55.717]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.00881149817000576
782,"(55.714, 55.717]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.011275748312196755
783,"(55.714, 55.717]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.017004190659952317
784,"(55.714, 55.717]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.023603247657900096
785,"(55.714, 55.717]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.015999790623631303
786,"(55.714, 55.717]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.00948384415730962
787,"(55.714, 55.717]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.006032685968955453
788,"(55.714, 55.717]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.009764389381826782
789,"(55.714, 55.717]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.016333808496491502
790,"(55.714, 55.717]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.015934195932022128
791,"(55.714, 55.717]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.011242713195664805
792,"(55.717, 55.72]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.01529688072778067
793,"(55.717, 55.72]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.01905853514832679
794,"(55.717, 55.72]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.01811388312869498
795,"(55.717, 55.72]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.02036312259944751
796,"(55.717, 55.72]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.021519056670772443
797,"(55.717, 55.72]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.021139295163272176
798,"(55.717, 55.72]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.016235033631009005
799,"(55.717, 55.72]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.010407272313144027
800,"(55.717, 55.72]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.00809606799624877
801,"(55.717, 55.72]","(37.563, 37.571]",46.344883530522445,37.21978408568082,49.994923308459065,45.1042289481472,50.06684727764819,Cпортивная,0.005679947182849282
802,"(55.717, 55.72]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Фрунзенская,0.010472917454084815
803,"(55.717, 55.72]","(37.578, 37.586]",121.35380889000895,143.18274954212453,112.62223262916271,124.87011184103271,110.80490003693785,Фрунзенская,0.008833572323816622
804,"(55.717, 55.72]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.010527525825181011
805,"(55.717, 55.72]","(37.593, 37.601]",95.64801474526108,84.5632426150847,100.08192359733158,92.39849955025429,105.39656033028123,Шаболовская,0.010975905429622127
806,"(55.717, 55.72]","(37.601, 37.608]",60.83819308337394,42.60689455188195,68.13071249597077,58.84533476737835,66.81676803136082,Шаболовская,0.0034886243707227932
807,"(55.717, 55.72]","(37.608, 37.616]",38.98426286592577,28.55874077185009,43.15447170355604,37.94357363159195,42.10633056892719,Шаболовская,0.004046047453990717
808,"(55.717, 55.72]","(37.616, 37.624]",43.159779046433535,38.14565777311781,45.16542755575986,40.46412318560324,51.24674662892457,Cерпуховская,0.009307566814160867
809,"(55.717, 55.72]","(37.624, 37.631]",23.113526796843892,23.309335182656522,23.03520344251883,22.718848994411907,24.297560204139852,Cерпуховская,0.008577925157058375
810,"(55.717, 55.72]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Павелецкая,0.01284890656826286
811,"(55.717, 55.72]","(37.639, 37.646]",21.040107468783933,17.315259913697414,22.53004649081855,20.516846275547266,22.609891048493985,Павелецкая,0.014301901971415011
812,"(55.717, 55.72]","(37.646, 37.654]",46.163770675428324,33.83792529002078,51.09410882959134,43.89633596047223,52.96607482029669,Автозаводская,0.013551992473433703
813,"(55.717, 55.72]","(37.654, 37.661]",15.887639399459118,15.708480469010773,15.959302971638456,16.17898163433443,15.013612694833178,Автозаводская,0.010545449255489052
814,"(55.717, 55.72]","(37.661, 37.669]",39.774282887983496,35.353486671181976,41.542601374704105,39.093055190958964,41.8179659790572,Дубровка,0.011978524491774094
815,"(55.717, 55.72]","(37.669, 37.676]",80.89571898203727,82.58973214285714,80.21811371770931,81.6850781053162,78.5276416122004,Дубровка,0.00458367199960914
816,"(55.717, 55.72]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.003321904423667007
817,"(55.717, 55.72]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.0058174307043581275
818,"(55.717, 55.72]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.0091292113569575
819,"(55.717, 55.72]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.015663412782660216
820,"(55.717, 55.72]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.022800054824495788
821,"(55.717, 55.72]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.01735434527719378
822,"(55.717, 55.72]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.01162425481483238
823,"(55.717, 55.72]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.009031793841759781
824,"(55.717, 55.72]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.011854252401562466
825,"(55.717, 55.72]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.01766276592156721
826,"(55.717, 55.72]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.018001072190291397
827,"(55.717, 55.72]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.01401922251767149
828,"(55.72, 55.722]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.01322892890599451
829,"(55.72, 55.722]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.01670876303021419
830,"(55.72, 55.722]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.015622668210003873
831,"(55.72, 55.722]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.01818273252291786
832,"(55.72, 55.722]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.01909109216361771
833,"(55.72, 55.722]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.018661988104159002
834,"(55.72, 55.722]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.017608416084363206
835,"(55.72, 55.722]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.01244151586423462
836,"(55.72, 55.722]","(37.556, 37.563]",111.65132476601757,73.51635664682541,126.90531201369436,103.03440635513464,137.5020799986662,Cпортивная,0.006667968206276779
837,"(55.72, 55.722]","(37.563, 37.571]",27.192220746911822,21.98103094915804,29.276696666013326,26.08281203248344,30.520446890196904,Cпортивная,0.0033409280147814737
838,"(55.72, 55.722]","(37.571, 37.578]",48.03044738096799,41.546295134986096,50.62410827936076,47.78714596052644,48.76035164229261,Фрунзенская,0.0085165720803612
839,"(55.72, 55.722]","(37.578, 37.586]",24.10058979080297,20.416245371307237,25.57432755860125,23.80130887341544,24.99843254296556,Фрунзенская,0.00639390334615816
840,"(55.72, 55.722]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Фрунзенская,0.011033222557351303
841,"(55.72, 55.722]","(37.593, 37.601]",117.74849290227787,102.61792534722224,123.80071992430014,113.84642643850914,129.45469229358412,Шаболовская,0.011176783973935716
842,"(55.72, 55.722]","(37.601, 37.608]",36.570858222501776,26.815855280418873,40.47285939933492,35.14488544637141,40.84877655089296,Шаболовская,0.004076824744825165
843,"(55.72, 55.722]","(37.608, 37.616]",52.69178894630892,40.43237287267928,57.595555375760746,53.28004280480687,50.92702737081512,Шаболовская,0.004562948608078172
844,"(55.72, 55.722]","(37.616, 37.624]",55.269279016354844,49.05552101578118,57.7547822165843,54.471142877345365,57.66368743338325,Cерпуховская,0.007244363326061234
845,"(55.72, 55.722]","(37.624, 37.631]",138.27584325396825,120.13541666666669,145.53201388888888,136.66133156966492,143.11937830687827,Cерпуховская,0.006279394875305047
846,"(55.72, 55.722]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Павелецкая,0.010360714261085285
847,"(55.72, 55.722]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Павелецкая,0.01211587388510924
848,"(55.72, 55.722]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.015567803313253636
849,"(55.72, 55.722]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.013034818755941403
850,"(55.72, 55.722]","(37.661, 37.669]",50.778821145205356,45.35036315533742,52.9502043411525,49.09746134624601,55.82290054208333,Пролетарская,0.010945853096031986
851,"(55.72, 55.722]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.004593478964797842
852,"(55.72, 55.722]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.00333542336143672
853,"(55.72, 55.722]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.0033305404966721755
854,"(55.72, 55.722]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.007784118447195317
855,"(55.72, 55.722]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.01491953417503268
856,"(55.72, 55.722]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.02229557130911828
857,"(55.72, 55.722]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.018776935319699626
858,"(55.72, 55.722]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.0136573533307255
859,"(55.72, 55.722]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.011531404944766059
860,"(55.72, 55.722]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.013853638511238652
861,"(55.72, 55.722]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.01906235295025777
862,"(55.72, 55.722]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.019905742889936108
863,"(55.72, 55.722]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.016393248610331847
864,"(55.722, 55.725]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.011336426244629707
865,"(55.722, 55.725]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.01440964128630312
866,"(55.722, 55.725]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.013134792042508494
867,"(55.722, 55.725]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.01609555100020045
868,"(55.722, 55.725]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.01668441788016143
869,"(55.722, 55.725]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.016191658346194095
870,"(55.722, 55.725]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Cтуденческая,0.015684878067747435
871,"(55.722, 55.725]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Cпортивная,0.013478197208823662
872,"(55.722, 55.725]","(37.556, 37.563]",30.19587800019104,20.880843353307167,33.92189185894457,28.452154794930053,35.427047615973954,Cпортивная,0.005988472259263388
873,"(55.722, 55.725]","(37.563, 37.571]",31.2234066935124,22.56188133855445,34.68801683549559,29.728739182681927,35.707409226003826,Cпортивная,0.0016005624011580625
874,"(55.722, 55.725]","(37.571, 37.578]",74.2616679025047,64.09952039947781,78.32652690371545,73.58931385741711,76.27873003776747,Фрунзенская,0.00691968207362174
875,"(55.722, 55.725]","(37.578, 37.586]",36.284222519766715,29.413615573471144,39.03246529828496,34.845489321089566,40.600422115798146,Фрунзенская,0.00402889563032187
876,"(55.722, 55.725]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Фрунзенская,0.009853019841655642
877,"(55.722, 55.725]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Шаболовская,0.01191094034910873
878,"(55.722, 55.725]","(37.601, 37.608]",47.17409518710148,40.55666577326785,49.821066952634936,44.602455422569676,54.8890144806969,Шаболовская,0.0057940055229537815
879,"(55.722, 55.725]","(37.608, 37.616]",64.22270106760651,55.40206743487993,67.75095452069714,66.44003054925672,57.570712622655904,Октябрьская,0.005533723881796935
880,"(55.722, 55.725]","(37.616, 37.624]",84.7406112444978,72.84205109126985,89.50003530578897,80.36181055755634,97.87701330532214,Cерпуховская,0.00555254896421323
881,"(55.722, 55.725]","(37.624, 37.631]",16.180527210884357,12.880381944444444,17.500585317460317,15.082870370370376,19.473497732426306,Cерпуховская,0.004216728589797037
882,"(55.722, 55.725]","(37.631, 37.639]",33.284533443847536,25.081468391303762,36.56575946486503,31.964549472159728,37.244485358910936,Павелецкая,0.007879999999995096
883,"(55.722, 55.725]","(37.639, 37.646]",36.95015353946551,24.711542652948904,41.84559789407215,36.57179390274629,38.08523244962321,Павелецкая,0.010076924133878293
884,"(55.722, 55.725]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Павелецкая,0.015921507466321923
885,"(55.722, 55.725]","(37.654, 37.661]",41.722241798823035,35.61023338326327,44.16704516504697,40.460766357393325,45.50666812311223,Пролетарская,0.01275388960278281
886,"(55.722, 55.725]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Пролетарская,0.008515380202901709
887,"(55.722, 55.725]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.00580431296537966
888,"(55.722, 55.725]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Дубровка,0.004869809955229464
889,"(55.722, 55.725]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.0009178779875330227
